Client_ID,Applied,Approved,Total_Tradelines_6m_In,Total_Tradelines_1y_In,Total_Tradelines_2y_In,Max_Trade_3m_Out,Total_Enquiry_6m_In,Total_Enquiry_1y_In,Total_Enquiry_2y_In,Target,Approval_Rate,Enquiry_Intensity,Tradeline_Growth,Debt_Pressure,Behavioral_Risk_Score,Risk_Segment
107624,3,1,13.0,13,28,19718,8.0,18.0,21,1,0.3333333333333333,0.4444444444444444,6.0,1408.4285714285713,0.3896010573388989,Medium
107625,4,1,18.0,18,18,6104,6.0,14.0,29,1,0.25,0.42857142857142855,13.5,321.2631578947368,0.4703073293348689,High
107626,3,3,17.0,17,34,14275,13.0,13.0,32,1,1.0,1.0,8.5,793.0555555555555,0.5992239654420025,High
107627,4,0,6.0,7,38,17571,4.0,23.0,23,0,0.0,0.17391304347826086,-3.5,2510.1428571428573,0.185892018483888,Low
107628,0,0,17.0,22,32,5206,8.0,9.0,9,0,0.0,0.8888888888888888,9.0,289.22222222222223,0.5607109945869659,High
107629,2,2,5.0,16,26,19998,0.0,10.0,30,1,1.0,0.0,-1.5,3333.0,0.16945088576919864,Low
107630,4,3,18.0,18,18,7828,10.0,10.0,18,1,0.75,1.0,13.5,412.0,0.6622999707529038,High
107631,1,1,18.0,24,30,18274,2.0,17.0,26,1,1.0,0.11764705882352941,10.5,961.7894736842105,0.3357040830938331,Medium
107632,3,2,12.0,21,21,19405,8.0,23.0,23,1,0.6666666666666666,0.34782608695652173,6.75,1492.6923076923076,0.36921987318526167,Medium
107633,4,1,7.0,7,34,16047,14.0,16.0,25,1,0.25,0.875,-1.5,2005.875,0.438937808139049,Medium
107634,4,0,13.0,13,20,9602,5.0,20.0,27,0,0.0,0.25,8.0,685.8571428571429,0.3404879539766103,Medium
107635,1,1,16.0,18,18,19292,4.0,10.0,28,1,1.0,0.4,11.5,1134.8235294117646,0.44660247256753455,Medium
107636,3,3,16.0,24,26,6168,14.0,24.0,33,1,1.0,0.5833333333333334,9.5,362.8235294117647,0.4670336583283769,High
107637,3,3,14.0,26,28,1943,5.0,16.0,22,1,1.0,0.3125,7.0,129.53333333333333,0.3381347664410462,Medium
107638,0,0,0.0,12,36,8491,4.0,11.0,28,0,0.0,0.36363636363636365,-9.0,8491.0,0.27270006723033796,Low
107639,3,3,2.0,11,34,15865,11.0,11.0,12,1,1.0,1.0,-6.5,5288.333333333333,0.46601853012450906,High
107640,0,0,5.0,5,30,9127,12.0,12.0,18,0,0.0,1.0,-2.5,1521.1666666666667,0.45861483663407715,High
107641,0,0,18.0,18,24,8113,1.0,20.0,20,0,0.0,0.05,12.0,427.0,0.32505066014874234,Medium
107642,2,1,0.0,24,29,14318,9.0,16.0,16,1,0.5,0.5625,-7.25,14318.0,0.46067797554385675,High
107643,3,1,6.0,12,21,14944,1.0,10.0,11,1,0.3333333333333333,0.1,0.75,2134.8571428571427,0.21401010517017036,Low
107644,0,0,10.0,17,30,1124,10.0,12.0,14,0,0.0,0.8333333333333334,2.5,102.18181818181819,0.4487887618982505,Medium
107645,0,0,7.0,8,38,2678,11.0,16.0,16,0,0.0,0.6875,-2.5,334.75,0.3346200314754464,Medium
107646,4,4,3.0,16,36,18871,11.0,11.0,21,1,1.0,1.0,-6.0,4717.75,0.463427028495028,High
107647,1,1,12.0,21,38,7159,11.0,16.0,16,1,1.0,0.6875,2.5,550.6923076923077,0.40767343902998204,Medium
107648,4,1,8.0,25,37,1667,14.0,22.0,22,1,0.25,0.6363636363636364,-1.25,185.22222222222223,0.33243668615629,Medium
107649,0,0,4.0,13,15,7610,4.0,10.0,13,0,0.0,0.4,0.25,1522.0,0.2968232082671792,Low
107650,0,0,15.0,15,17,11540,9.0,11.0,30,0,0.0,0.8181818181818182,10.75,721.25,0.5686678454132704,High
107651,2,1,15.0,15,26,13751,3.0,3.0,10,1,0.5,1.0,8.5,859.4375,0.6003333820784936,High
107652,1,1,15.0,28,28,19598,9.0,9.0,9,1,1.0,1.0,8.0,1224.875,0.599496358040166,High
107653,1,1,19.0,19,37,4333,2.0,17.0,34,1,1.0,0.11764705882352941,9.75,216.65,0.3128341787956095,Low
107654,3,1,5.0,10,36,13873,14.0,14.0,29,1,0.3333333333333333,1.0,-4.0,2312.1666666666665,0.45100119077463025,Medium
107655,4,3,10.0,28,28,2910,2.0,10.0,10,1,0.75,0.2,3.0,264.54545454545456,0.24733561802532722,Low
107656,0,0,1.0,15,28,14035,11.0,11.0,17,0,0.0,1.0,-6.0,7017.5,0.501861891033676,High
107657,2,0,19.0,19,19,5972,5.0,20.0,30,0,0.0,0.25,14.25,298.6,0.420821425587031,Medium
107658,1,1,1.0,23,31,1259,10.0,10.0,10,1,1.0,1.0,-6.75,629.5,0.3846849669925629,Medium
107659,4,1,14.0,16,34,7959,9.0,12.0,12,1,0.25,0.75,5.5,530.6,0.46983764379822285,High
107660,2,0,18.0,26,38,15018,0.0,15.0,24,0,0.0,0.0,8.5,790.421052631579,0.2658466026455794,Low
107661,1,1,13.0,13,13,13988,2.0,3.0,19,1,1.0,0.6666666666666666,9.75,999.1428571428571,0.5089182255169972,High
107662,1,1,10.0,23,23,10212,0.0,4.0,31,1,1.0,0.0,4.25,928.3636363636364,0.20912420773288157,Low
107663,4,1,18.0,18,31,4634,4.0,4.0,32,1,0.25,1.0,10.25,243.89473684210526,0.6143516014067926,High
107664,1,1,5.0,22,34,17610,2.0,8.0,24,1,1.0,0.25,-3.5,2935.0,0.21835481602183782,Low
107665,2,2,13.0,24,24,4705,2.0,17.0,17,1,1.0,0.11764705882352941,7.0,336.07142857142856,0.27663558006974825,Low
107666,0,0,1.0,22,25,15541,10.0,10.0,32,0,0.0,1.0,-5.25,7770.5,0.5248631653714381,High
107667,3,0,5.0,27,30,15230,6.0,15.0,17,0,0.0,0.4,-2.5,2538.3333333333335,0.2756143631096627,Low
107668,1,0,13.0,13,21,8573,2.0,7.0,30,0,0.0,0.2857142857142857,7.75,612.3571428571429,0.347692115619541,Medium
107669,2,2,7.0,24,35,3118,8.0,8.0,9,1,1.0,1.0,-1.75,389.75,0.4501225592601877,Medium
107670,3,2,5.0,21,38,7633,8.0,17.0,17,1,0.6666666666666666,0.47058823529411764,-4.5,1272.1666666666667,0.2502050266500851,Low
107671,0,0,1.0,20,29,5975,3.0,9.0,9,0,0.0,0.3333333333333333,-6.25,2987.5,0.20881556224060613,Low
107672,0,0,14.0,21,29,10188,3.0,22.0,22,0,0.0,0.13636363636363635,6.75,679.2,0.28513679664532005,Low
107673,4,0,9.0,9,30,12924,14.0,14.0,19,0,0.0,1.0,1.5,1292.4,0.5103471003593215,High
107674,2,2,17.0,21,21,13597,12.0,12.0,16,1,1.0,1.0,11.75,755.3888888888889,0.6437333454035635,High
107675,1,1,15.0,15,39,12514,10.0,10.0,33,1,1.0,1.0,5.25,782.125,0.5539023982618868,High
107676,0,0,12.0,12,28,9807,4.0,14.0,28,0,0.0,0.2857142857142857,5.0,754.3846153846154,0.3118713232604558,Low
107677,1,1,7.0,21,22,15881,7.0,24.0,24,1,1.0,0.2916666666666667,1.5,1985.125,0.2858132433636946,Low
107678,3,3,9.0,25,25,17540,1.0,23.0,23,1,1.0,0.043478260869565216,2.75,1754.0,0.2165821801015595,Low
107679,2,2,17.0,24,24,12458,3.0,11.0,22,1,1.0,0.2727272727272727,11.0,692.1111111111111,0.3898348984539132,Medium
107680,4,3,0.0,13,13,7477,6.0,23.0,23,1,0.75,0.2608695652173913,-3.25,7477.0,0.30135897570977194,Low
107681,2,1,16.0,16,35,6068,1.0,21.0,21,1,0.5,0.047619047619047616,7.25,356.94117647058823,0.25711392018995277,Low
107682,3,0,16.0,20,30,4168,11.0,16.0,33,0,0.0,0.6875,8.5,245.1764705882353,0.48590080032179994,High
107683,0,0,7.0,22,37,13817,4.0,15.0,15,0,0.0,0.26666666666666666,-2.25,1727.125,0.2210847190886048,Low
107684,1,1,5.0,5,24,10236,3.0,23.0,23,1,1.0,0.13043478260869565,-1.0,1706.0,0.19268214794791957,Low
107685,0,0,1.0,11,15,4528,8.0,13.0,32,0,0.0,0.6153846153846154,-2.75,2264.0,0.3393521821761982,Medium
107686,0,0,15.0,17,39,2339,10.0,14.0,14,0,0.0,0.7142857142857143,5.25,146.1875,0.44803611717938613,Medium
107687,1,1,14.0,24,27,14466,5.0,24.0,32,1,1.0,0.20833333333333334,7.25,964.4,0.3208375811258739,Medium
107688,0,0,10.0,10,10,8833,7.0,8.0,13,0,0.0,0.875,7.5,803.0,0.5438346076710955,High
107689,1,0,7.0,11,30,18522,4.0,6.0,28,0,0.0,0.6666666666666666,-0.5,2315.25,0.38855272137266367,Medium
107690,4,1,3.0,14,14,1788,4.0,9.0,34,1,0.25,0.4444444444444444,-0.5,447.0,0.2832552830468975,Low
107692,4,1,13.0,15,15,18531,12.0,19.0,19,1,0.25,0.631578947368421,9.25,1323.642857142857,0.49570112190311155,High
107693,0,0,16.0,16,38,4729,6.0,6.0,8,0,0.0,1.0,6.5,278.1764705882353,0.5628412058815336,High
107694,4,4,0.0,13,20,9144,5.0,12.0,31,1,1.0,0.4166666666666667,-5.0,9144.0,0.35684573549483306,Medium
107695,3,3,12.0,24,27,8289,2.0,16.0,33,1,1.0,0.125,5.25,637.6153846153846,0.2598205963836448,Low
107696,2,2,2.0,8,28,12140,13.0,19.0,30,1,1.0,0.6842105263157895,-5.0,4046.6666666666665,0.36083719446313617,Medium
107697,0,0,9.0,14,17,4871,6.0,24.0,24,0,0.0,0.25,4.75,487.1,0.29202731121695774,Low
107698,1,1,3.0,11,25,12185,1.0,22.0,34,1,1.0,0.045454545454545456,-3.25,3046.25,0.1555044997480445,Low
107699,0,0,17.0,18,26,15953,1.0,18.0,34,0,0.0,0.05555555555555555,10.5,886.2777777777778,0.31374491657613995,Low
107700,0,0,14.0,14,27,4199,8.0,23.0,23,0,0.0,0.34782608695652173,7.25,279.93333333333334,0.35589592999105024,Medium
107701,2,2,15.0,26,26,11438,1.0,12.0,17,1,1.0,0.08333333333333333,8.5,714.875,0.292361807470544,Low
107702,4,1,1.0,24,24,17628,10.0,19.0,19,1,0.25,0.5263157894736842,-5.0,8814.0,0.38788027638872397,Medium
107703,3,3,8.0,20,21,8254,11.0,11.0,32,1,1.0,1.0,2.75,917.1111111111111,0.5214361484824007,High
107704,2,2,7.0,7,27,15857,2.0,3.0,15,1,1.0,0.6666666666666666,0.25,1982.125,0.3934019943734158,Medium
107705,0,0,8.0,22,22,7662,4.0,22.0,22,0,0.0,0.18181818181818182,2.5,851.3333333333334,0.24413733410819147,Low
107706,4,2,0.0,13,22,10191,12.0,13.0,27,1,0.5,0.9230769230769231,-5.5,10191.0,0.5362028296833385,High
107707,2,2,13.0,16,28,5344,6.0,8.0,8,1,1.0,0.75,6.0,381.7142857142857,0.47429381692511546,High
107708,0,0,17.0,17,19,1763,14.0,14.0,14,0,0.0,1.0,12.25,97.94444444444444,0.6396901664763285,High
107709,0,0,1.0,14,17,10135,0.0,3.0,9,0,0.0,0.0,-3.25,5067.5,0.17413338068577477,Low
107710,3,0,2.0,28,30,6532,0.0,10.0,12,0,0.0,0.0,-5.5,2177.3333333333335,0.0945811049831481,Low
107711,2,2,8.0,8,23,13239,9.0,19.0,29,1,1.0,0.47368421052631576,2.25,1471.0,0.34831004560787776,Medium
107712,3,1,13.0,16,29,19797,5.0,23.0,27,1,0.3333333333333333,0.21739130434782608,5.75,1414.0714285714287,0.31053876204766695,Low
107713,3,2,2.0,25,38,2733,1.0,9.0,12,1,0.6666666666666666,0.1111111111111111,-7.5,911.0,0.08267660835817014,Low
107714,2,2,16.0,16,16,10068,2.0,13.0,33,1,1.0,0.15384615384615385,12.0,592.2352941176471,0.3624275605010309,Medium
107715,3,3,19.0,21,31,19495,5.0,22.0,22,1,1.0,0.22727272727272727,11.25,974.75,0.3828792436776894,Medium
107716,3,2,7.0,7,31,16547,1.0,14.0,26,1,0.6666666666666666,0.07142857142857142,-0.75,2068.375,0.18254187109790018,Low
107717,0,0,7.0,22,38,6307,13.0,13.0,25,0,0.0,1.0,-2.5,788.375,0.4463679632879307,Medium
107718,3,3,14.0,20,28,18569,0.0,19.0,31,1,1.0,0.0,7.0,1237.9333333333334,0.2524923748642099,Low
107719,1,1,3.0,22,32,9652,3.0,5.0,5,1,1.0,0.6,-5.0,2413.0,0.30546415837998947,Low
107720,2,0,6.0,8,27,7390,14.0,18.0,23,0,0.0,0.7777777777777778,-0.75,1055.7142857142858,0.4010673863707206,Medium
107721,4,1,9.0,28,28,8860,5.0,14.0,17,1,0.25,0.35714285714285715,2.0,886.0,0.2962138191534657,Low
107722,0,0,15.0,15,15,4348,7.0,14.0,25,0,0.0,0.5,11.25,271.75,0.4620393582351466,High
107723,2,2,6.0,19,38,6036,7.0,9.0,9,1,1.0,0.7777777777777778,-3.5,862.2857142857143,0.35964024247898657,Medium
107724,4,0,1.0,25,29,16144,14.0,14.0,25,0,0.0,1.0,-6.25,8072.0,0.5160131333389043,High
107725,2,1,12.0,25,38,4179,5.0,6.0,16,1,0.5,0.8333333333333334,2.5,321.46153846153845,0.45245350193802186,Medium
107726,0,0,10.0,23,35,7654,4.0,13.0,25,0,0.0,0.3076923076923077,1.25,695.8181818181819,0.266135198329984,Low
107727,4,1,18.0,18,22,5698,5.0,24.0,24,1,0.25,0.20833333333333334,12.5,299.89473684210526,0.382648619595701,Medium
107728,1,1,11.0,16,36,13020,9.0,15.0,15,1,1.0,0.6,2.0,1085.0,0.3804920127573048,Medium
107729,2,2,9.0,9,20,9209,12.0,12.0,12,1,1.0,1.0,4.0,920.9,0.5388605818779421,High
107730,1,1,14.0,14,26,18171,2.0,24.0,24,1,1.0,0.08333333333333333,7.5,1211.4,0.28677115539957104,Low
107731,2,2,2.0,29,29,4119,14.0,21.0,32,1,1.0,0.6666666666666666,-5.25,1373.0,0.30683302693518283,Low
107732,1,1,7.0,8,13,7835,0.0,11.0,24,1,1.0,0.0,3.75,979.375,0.2030322971504972,Low
107733,2,2,6.0,8,19,19144,6.0,23.0,31,1,1.0,0.2608695652173913,1.25,2734.8571428571427,0.28460531385395416,Low
107734,1,1,14.0,14,18,12765,6.0,7.0,8,1,1.0,0.8571428571428571,9.5,851.0,0.5664622105631757,High
107735,0,0,14.0,14,19,15898,5.0,7.0,7,0,0.0,0.7142857142857143,9.25,1059.8666666666666,0.5188616512870712,High
107736,4,4,17.0,23,23,6595,9.0,16.0,19,1,1.0,0.5625,11.25,366.3888888888889,0.4844543559603725,High
107737,4,4,4.0,5,13,5821,7.0,24.0,24,1,1.0,0.2916666666666667,0.75,1164.2,0.26167676387844346,Low
107738,3,3,19.0,19,31,17610,13.0,13.0,20,1,1.0,1.0,11.25,880.5,0.6388798362162614,High
107739,0,0,13.0,21,21,14198,13.0,13.0,21,0,0.0,1.0,7.75,1014.1428571428571,0.592502248246169,High
107740,1,1,5.0,15,31,15444,4.0,23.0,28,1,1.0,0.17391304347826086,-2.75,2574.0,0.19737590572141026,Low
107741,2,2,9.0,9,12,14309,1.0,12.0,20,1,1.0,0.08333333333333333,6.0,1430.9,0.26960624355867524,Low
107742,4,0,14.0,17,17,3614,9.0,14.0,29,0,0.0,0.6428571428571429,9.75,240.93333333333334,0.48831004508429937,High
107743,1,1,2.0,11,12,4876,5.0,5.0,23,1,1.0,1.0,-1.0,1625.3333333333333,0.4811890685496225,High
107744,2,2,4.0,5,21,19348,9.0,9.0,22,1,1.0,1.0,-1.25,3869.6,0.5152244366452189,High
107745,4,1,10.0,29,29,11494,13.0,13.0,21,1,0.25,1.0,2.75,1044.909090909091,0.5235719883720636,High
107746,1,1,7.0,13,27,4873,5.0,22.0,22,1,1.0,0.22727272727272727,0.25,609.125,0.22399091187634682,Low
107747,2,2,15.0,15,15,12307,10.0,10.0,16,1,1.0,1.0,11.25,769.1875,0.6370195119913095,High
107748,4,1,5.0,5,33,6215,12.0,16.0,21,1,0.25,0.75,-3.25,1035.8333333333333,0.356753641959834,Medium
107749,1,0,19.0,19,31,8304,10.0,20.0,33,0,0.0,0.5,11.25,415.2,0.4644367844906827,High
107750,4,0,14.0,14,24,2789,1.0,12.0,33,0,0.0,0.08333333333333333,8.0,185.93333333333334,0.27657735856939913,Low
107751,0,0,0.0,14,24,1353,3.0,10.0,11,0,0.0,0.3,-6.0,1353.0,0.17385988551850926,Low
107752,4,3,16.0,16,16,6590,4.0,22.0,22,1,0.75,0.18181818181818182,12.0,387.6470588235294,0.3683323630849364,Medium
107753,2,2,9.0,25,37,1150,1.0,21.0,21,1,1.0,0.047619047619047616,-0.25,115.0,0.14890378103276072,Low
107754,0,0,15.0,15,30,8689,4.0,21.0,21,0,0.0,0.19047619047619047,7.5,543.0625,0.31131576617444,Low
107755,2,2,8.0,14,22,5095,11.0,20.0,27,1,1.0,0.55,2.5,566.1111111111111,0.36209779439755624,Medium
107756,1,1,14.0,24,24,6583,12.0,22.0,27,1,1.0,0.5454545454545454,8.0,438.8666666666667,0.4348449429111875,Medium
107757,4,4,15.0,19,30,6355,10.0,10.0,10,1,1.0,1.0,7.5,397.1875,0.5787190816411799,High
107758,2,2,9.0,12,32,11015,11.0,11.0,33,1,1.0,1.0,1.0,1101.5,0.5002122155371717,High
107759,3,0,1.0,9,18,5965,5.0,13.0,33,0,0.0,0.38461538461538464,-3.5,2982.5,0.2640204606471215,Low
107760,2,1,12.0,24,29,9392,7.0,7.0,24,1,0.5,1.0,4.75,722.4615384615385,0.5459608206756615,High
107761,0,0,11.0,11,27,10696,6.0,17.0,26,0,0.0,0.35294117647058826,4.25,891.3333333333334,0.3261523929367853,Medium
107762,3,3,11.0,20,20,18578,3.0,3.0,22,1,1.0,1.0,6.0,1548.1666666666667,0.5771216331021419,High
107763,4,1,15.0,15,18,11450,2.0,9.0,22,1,0.25,0.2222222222222222,10.5,715.625,0.36644841601441,Medium
107764,2,1,12.0,29,29,5589,7.0,18.0,18,1,0.5,0.3888888888888889,4.75,429.9230769230769,0.3373680309597833,Medium
107765,4,0,19.0,26,26,14424,14.0,24.0,24,0,0.0,0.5833333333333334,12.5,721.2,0.5146897370546781,High
107766,1,1,18.0,29,39,2125,9.0,9.0,9,1,1.0,1.0,8.25,111.84210526315789,0.5843668773337204,High
107768,1,1,15.0,15,18,11478,13.0,13.0,17,1,1.0,1.0,10.5,717.375,0.6257369223698505,High
107769,4,2,15.0,21,25,2675,8.0,8.0,26,1,0.5,1.0,8.75,167.1875,0.5922362886827665,High
107770,1,1,6.0,6,35,17232,12.0,17.0,34,1,1.0,0.7058823529411765,-2.75,2461.714285714286,0.3728224196840097,Medium
107771,1,1,17.0,17,17,10667,13.0,18.0,18,1,1.0,0.7222222222222222,12.75,592.6111111111111,0.5623091975153895,High
107772,2,2,13.0,19,27,9301,0.0,3.0,23,1,1.0,0.0,6.25,664.3571428571429,0.2324897436203528,Low
107773,1,1,13.0,20,20,8130,6.0,13.0,20,1,1.0,0.46153846153846156,8.0,580.7142857142857,0.40924356120050526,Medium
107774,1,1,11.0,11,38,17727,3.0,20.0,20,1,1.0,0.15,1.5,1477.25,0.23010309601403858,Low
107775,1,0,15.0,15,21,1018,7.0,24.0,24,0,0.0,0.2916666666666667,9.75,63.625,0.3682832650901089,Medium
107776,4,0,4.0,28,28,19465,0.0,12.0,16,0,0.0,0.0,-3.0,3893.0,0.15797662321383807,Low
107777,2,0,15.0,20,32,1349,14.0,14.0,14,0,0.0,1.0,7.0,84.3125,0.5665456742152029,High
107778,3,1,17.0,24,38,9877,12.0,13.0,27,1,0.3333333333333333,0.9230769230769231,7.5,548.7222222222222,0.5556105991976511,High
107779,3,3,18.0,28,37,4624,14.0,14.0,15,1,1.0,1.0,8.75,243.3684210526316,0.593509471954307,High
107780,0,0,12.0,20,36,6696,8.0,22.0,26,0,0.0,0.36363636363636365,3.0,515.0769230769231,0.30606811140309514,Low
107781,1,1,6.0,9,14,10271,5.0,5.0,25,1,1.0,1.0,2.5,1467.2857142857142,0.5271587888518824,High
107782,0,0,3.0,19,19,2442,1.0,8.0,8,0,0.0,0.125,-1.75,610.5,0.16214520486894515,Low
107783,0,0,18.0,27,36,13513,11.0,11.0,18,0,0.0,1.0,9.0,711.2105263157895,0.6048005644909465,High
107784,1,0,16.0,16,16,6053,11.0,11.0,15,0,0.0,1.0,12.0,356.05882352941177,0.6405317134374432,High
107785,0,0,19.0,19,25,11410,14.0,14.0,14,0,0.0,1.0,12.75,570.5,0.6545322553689312,High
107786,3,3,13.0,13,15,15985,9.0,19.0,19,1,1.0,0.47368421052631576,9.25,1141.7857142857142,0.44003023247095757,Medium
107787,4,2,8.0,8,36,2197,10.0,16.0,32,1,0.5,0.625,-1.0,244.11111111111111,0.33310521758911077,Medium
107788,1,1,14.0,14,21,2467,14.0,14.0,17,1,1.0,1.0,8.75,164.46666666666667,0.5921908164117992,High
107789,4,3,19.0,19,19,9255,5.0,16.0,16,1,0.75,0.3125,14.25,462.75,0.4443981365421576,Medium
107790,1,1,1.0,18,35,12864,12.0,24.0,24,1,1.0,0.5,-7.75,6432.0,0.30110442606055543,Low
107791,3,3,19.0,19,30,3205,9.0,9.0,26,1,1.0,1.0,11.5,160.25,0.6303147892816355,High
107792,1,1,4.0,11,19,7300,7.0,8.0,20,1,1.0,0.875,-0.75,1460.0,0.44023146987549094,Medium
107793,4,1,2.0,29,29,12303,10.0,16.0,26,1,0.25,0.625,-5.25,4101.0,0.3385361828361327,Medium
107794,2,2,16.0,19,36,17447,9.0,9.0,27,1,1.0,1.0,7.0,1026.2941176470588,0.5822886610564674,High
107795,2,2,6.0,23,34,4966,2.0,17.0,20,1,1.0,0.11764705882352941,-2.5,709.4285714285714,0.15093091406362832,Low
107796,4,2,15.0,18,18,19224,8.0,21.0,21,1,0.5,0.38095238095238093,10.5,1201.5,0.42747871627133344,Medium
107797,3,1,8.0,27,27,15847,14.0,18.0,30,1,0.3333333333333333,0.7777777777777778,1.25,1760.7777777777778,0.4406286268720463,Medium
107798,0,0,9.0,11,35,3716,8.0,20.0,20,0,0.0,0.4,0.25,371.6,0.27759700286900085,Low
107799,0,0,16.0,16,31,1038,8.0,23.0,34,0,0.0,0.34782608695652173,8.25,61.05882352941177,0.3661268509714588,Medium
107800,0,0,7.0,26,30,14963,14.0,14.0,30,0,0.0,1.0,-0.5,1870.375,0.492228802818863,High
107801,0,0,0.0,17,29,9625,1.0,23.0,24,0,0.0,0.043478260869565216,-7.25,9625.0,0.2092383735223556,Low
107802,0,0,12.0,12,30,16662,8.0,11.0,31,0,0.0,0.7272727272727273,4.5,1281.6923076923076,0.4609257224558679,High
107803,1,1,1.0,20,23,15629,14.0,15.0,15,1,1.0,0.9333333333333333,-4.75,7814.5,0.5103207431547868,High
107804,3,3,7.0,18,18,8502,4.0,24.0,24,1,1.0,0.16666666666666666,2.5,1062.75,0.24262015682014426,Low
107805,2,1,19.0,21,33,11611,6.0,17.0,17,1,0.5,0.35294117647058826,10.75,580.55,0.4112361649765613,Medium
107806,3,3,4.0,19,19,1843,0.0,9.0,17,1,1.0,0.0,-0.75,368.6,0.13032464276761094,Low
107807,3,0,8.0,27,27,15839,13.0,13.0,13,0,0.0,1.0,1.25,1759.888888888889,0.5146878452782188,High
107808,4,0,17.0,17,28,4286,11.0,11.0,11,0,0.0,1.0,10.0,238.11111111111111,0.6107827196085531,High
107809,2,2,19.0,23,23,11607,12.0,16.0,21,1,1.0,0.75,13.25,580.35,0.5783079858499763,High
107810,4,4,7.0,14,27,6712,10.0,23.0,23,1,1.0,0.43478260869565216,0.25,839.0,0.297002687341881,Low
107811,2,1,1.0,14,29,5998,3.0,16.0,17,1,0.5,0.1875,-6.25,2999.0,0.16039664633297124,Low
107812,2,2,15.0,27,27,9349,12.0,12.0,26,1,1.0,1.0,8.25,584.3125,0.5922630985209326,High
107813,0,0,4.0,16,16,17830,7.0,7.0,32,0,0.0,1.0,0.0,3566.0,0.5275115943845575,High
107814,1,1,5.0,12,38,7279,0.0,4.0,9,1,1.0,0.0,-4.5,1213.1666666666667,0.09235623659508091,Low
107815,0,0,15.0,22,32,8236,11.0,11.0,28,0,0.0,1.0,7.0,514.75,0.5737394153366201,High
107816,0,0,18.0,19,19,14112,3.0,10.0,10,0,0.0,0.3,13.25,742.7368421052631,0.4310218964726096,Medium
107817,4,3,17.0,17,27,10266,10.0,20.0,21,1,0.75,0.5,10.25,570.3333333333334,0.45314058104231075,Medium
107818,2,1,8.0,15,39,11388,2.0,13.0,31,1,0.5,0.15384615384615385,-1.75,1265.3333333333333,0.18270457433154852,Low
107819,4,0,3.0,15,27,5208,0.0,17.0,30,0,0.0,0.0,-3.75,1302.0,0.10425754157265814,Low
107820,1,1,12.0,12,32,8193,3.0,4.0,21,1,1.0,0.75,4.0,630.2307692307693,0.4506694022879157,Medium
107821,3,3,8.0,13,31,13620,1.0,13.0,18,1,1.0,0.07692307692307693,0.25,1513.3333333333333,0.18898605781283143,Low
107822,3,1,16.0,24,24,3897,10.0,14.0,15,1,0.3333333333333333,0.7142857142857143,10.0,229.23529411764707,0.5153962861571469,High
107823,1,1,16.0,29,29,3143,5.0,19.0,26,1,1.0,0.2631578947368421,8.75,184.88235294117646,0.34691798106126553,Medium
107824,4,3,16.0,17,17,14789,5.0,7.0,7,1,0.75,0.7142857142857143,11.75,869.9411764705883,0.5504097197498536,High
107825,3,0,15.0,22,27,19993,13.0,13.0,32,0,0.0,1.0,8.25,1249.5625,0.6033811732263725,High
107826,0,0,7.0,29,29,4458,5.0,9.0,25,0,0.0,0.5555555555555556,-0.25,557.25,0.32560710936557014,Medium
107828,0,0,12.0,13,39,15253,11.0,11.0,34,0,0.0,1.0,2.25,1173.3076923076924,0.5187734217816945,High
107829,0,0,18.0,18,33,17400,3.0,6.0,21,0,0.0,0.5,9.75,915.7894736842105,0.45196961600541846,Medium
107830,3,0,0.0,16,39,14137,6.0,18.0,20,0,0.0,0.3333333333333333,-9.75,14137.0,0.3465418790562937,Medium
107831,1,0,7.0,12,38,9733,3.0,13.0,17,0,0.0,0.23076923076923078,-2.5,1216.625,0.19711488912886507,Low
107832,0,0,15.0,15,23,5681,3.0,17.0,17,0,0.0,0.17647058823529413,9.25,355.0625,0.32781081388852024,Medium
107833,0,0,18.0,18,18,5320,7.0,20.0,20,0,0.0,0.35,13.5,280.0,0.44342723740285783,Medium
107834,0,0,0.0,14,25,1152,3.0,7.0,29,0,0.0,0.42857142857142855,-6.25,1152.0,0.20988556824919322,Low
107835,2,2,14.0,22,22,1743,2.0,19.0,30,1,1.0,0.10526315789473684,8.5,116.2,0.2896663173874353,Low
107836,0,0,6.0,14,14,17904,12.0,12.0,22,0,0.0,1.0,2.5,2557.714285714286,0.5453827141703176,High
107837,1,1,1.0,9,16,1970,14.0,23.0,33,1,1.0,0.6086956521739131,-3.0,985.0,0.3122748563985744,Low
107838,2,2,7.0,7,24,10619,14.0,18.0,25,1,1.0,0.7777777777777778,1.0,1327.375,0.42991310594876647,Medium
107839,1,1,13.0,13,31,15755,4.0,4.0,29,1,1.0,1.0,5.25,1125.357142857143,0.5596387088302356,High
107840,4,3,0.0,14,38,1300,6.0,22.0,26,1,0.75,0.2727272727272727,-9.5,1300.0,0.11527209611785948,Low
107841,4,2,5.0,27,27,18041,9.0,15.0,15,1,0.5,0.6,-1.75,3006.8333333333335,0.36052756190635354,Medium
107842,0,0,4.0,26,30,14510,11.0,14.0,16,0,0.0,0.7857142857142857,-3.5,2902.0,0.3963747279224216,Medium
107843,4,2,8.0,9,17,8004,14.0,17.0,17,1,0.5,0.8235294117647058,3.75,889.3333333333334,0.47603726833760157,High
107844,0,0,17.0,21,31,17519,4.0,18.0,18,0,0.0,0.2222222222222222,9.25,973.2777777777778,0.353393359516448,Medium
